ano,uf,tipo,combustivel,qtde
2019,RORAIMA,utilitario,flex,1297
2019,RORAIMA,utilitario,gasolina,0
2019,SANTA CATARINA,automovel,alcool,132744
2019,SANTA CATARINA,automovel,eletrico,800
2019,SANTA CATARINA,automovel,flex,2013683
2019,SANTA CATARINA,automovel,gasolina,738722
2019,SANTA CATARINA,automovel,gnv,103427
2019,SANTA CATARINA,caminhao,diesel,152627
2019,SANTA CATARINA,caminhaotrator,diesel,56734
2019,SANTA CATARINA,caminhonete,diesel,102596
2019,SANTA CATARINA,caminhonete,eletrico,91
2019,SANTA CATARINA,caminhonete,gasolina,238134
2019,SANTA CATARINA,camioneta,diesel,80046
2019,SANTA CATARINA,camioneta,eletrico,71
2019,SANTA CATARINA,camioneta,gasolina,185795
2019,SANTA CATARINA,microonibus,diesel,12503
2019,SANTA CATARINA,motocicleta,gasolina,883052
2019,SANTA CATARINA,motoneta,gasolina,280051
2019,SANTA CATARINA,onibus,diesel,19796
2019,SANTA CATARINA,utilitario,eletrico,18
2019,SANTA CATARINA,utilitario,flex,44435
2019,SANTA CATARINA,utilitario,gasolina,21513
2019,SAO PAULO,automovel,alcool,1833703
2019,SAO PAULO,automovel,eletrico,5377
2019,SAO PAULO,automovel,flex,10986298
2019,SAO PAULO,automovel,gasolina,5467199
2019,SAO PAULO,automovel,gnv,285906
2019,SAO PAULO,caminhao,diesel,673198
2019,SAO PAULO,caminhaotrator,diesel,188527
2019,SAO PAULO,caminhonete,diesel,364489
2019,SAO PAULO,caminhonete,eletrico,505
2019,SAO PAULO,caminhonete,gasolina,1380140
2019,SAO PAULO,camioneta,diesel,311619
2019,SAO PAULO,camioneta,eletrico,432
2019,SAO PAULO,camioneta,gasolina,1179947
2019,SAO PAULO,microonibus,diesel,119762
2019,SAO PAULO,motocicleta,gasolina,4708964
2019,SAO PAULO,motoneta,gasolina,937703
2019,SAO PAULO,onibus,diesel,164998
2019,SAO PAULO,utilitario,eletrico,86
2019,SAO PAULO,utilitario,flex,175327
2019,SAO PAULO,utilitario,gasolina,121076
2019,SERGIPE,automovel,alcool,18490
2019,SERGIPE,automovel,eletrico,62
2019,SERGIPE,automovel,flex,295809
2019,SERGIPE,automovel,gasolina,0
2019,SERGIPE,automovel,gnv,21953
2019,SERGIPE,caminhao,diesel,21696
2019,SERGIPE,caminhaotrator,diesel,2698
2019,SERGIPE,caminhonete,diesel,15497
2019,SERGIPE,caminhonete,eletrico,8
2019,SERGIPE,caminhonete,gasolina,29647
2019,SERGIPE,camioneta,diesel,5583
2019,SERGIPE,camioneta,eletrico,3
2019,SERGIPE,camioneta,gasolina,10679
2019,SERGIPE,microonibus,diesel,3505
2019,SERGIPE,motocicleta,gasolina,258923
2019,SERGIPE,motoneta,gasolina,45393
2019,SERGIPE,onibus,diesel,7328
2019,SERGIPE,utilitario,eletrico,1
2019,SERGIPE,utilitario,flex,4711
2019,SERGIPE,utilitario,gasolina,372
2019,TOCANTINS,automovel,alcool,10952
2019,TOCANTINS,automovel,eletrico,38
2019,TOCANTINS,automovel,flex,207148
2019,TOCANTINS,automovel,gasolina,0
2019,TOCANTINS,automovel,gnv,273
2019,TOCANTINS,caminhao,diesel,22490
2019,TOCANTINS,caminhaotrator,diesel,5749
2019,TOCANTINS,caminhonete,diesel,29152
2019,TOCANTINS,caminhonete,eletrico,11
2019,TOCANTINS,caminhonete,gasolina,31373
2019,TOCANTINS,camioneta,diesel,9014
2019,TOCANTINS,camioneta,eletrico,3
2019,TOCANTINS,camioneta,gasolina,9702
2019,TOCANTINS,microonibus,diesel,1553
2019,TOCANTINS,motocicleta,gasolina,237506
2019,TOCANTINS,motoneta,gasolina,97721
2019,TOCANTINS,onibus,diesel,5675
2019,TOCANTINS,utilitario,eletrico,1
2019,TOCANTINS,utilitario,flex,4007
2019,TOCANTINS,utilitario,gasolina,0
2020,ACRE,automovel,alcool,3625
2020,ACRE,automovel,eletrico,58
2020,ACRE,automovel,flex,89984
2020,ACRE,automovel,gasolina,0
2020,ACRE,automovel,gnv,16
2020,ACRE,caminhao,diesel,7528
2020,ACRE,caminhaotrator,diesel,1080
2020,ACRE,caminhonete,diesel,13784
2020,ACRE,caminhonete,eletrico,16
2020,ACRE,caminhonete,gasolina,12708
2020,ACRE,camioneta,diesel,3362
2020,ACRE,camioneta,eletrico,4
2020,ACRE,camioneta,gasolina,3100
2020,ACRE,microonibus,diesel,382
2020,ACRE,motocicleta,gasolina,126751
2020,ACRE,motoneta,gasolina,28124
2020,ACRE,onibus,diesel,1259
2020,ACRE,utilitario,eletrico,1
2020,ACRE,utilitario,flex,1422
2020,ACRE,utilitario,gasolina,0
2020,ALAGOAS,automovel,alcool,24203
2020,ALAGOAS,automovel,eletrico,111
2020,ALAGOAS,automovel,flex,335062
2020,ALAGOAS,automovel,gasolina,0
2020,ALAGOAS,automovel,gnv,23129
2020,ALAGOAS,caminhao,diesel,22443
2020,ALAGOAS,caminhaotrator,diesel,2806
2020,ALAGOAS,caminhonete,diesel,19655
2020,ALAGOAS,caminhonete,eletrico,16
2020,ALAGOAS,caminhonete,gasolina,34732
2020,ALAGOAS,camioneta,diesel,9914
2020,ALAGOAS,camioneta,eletrico,8
2020,ALAGOAS,camioneta,gasolina,17519
2020,ALAGOAS,microonibus,diesel,7105
2020,ALAGOAS,motocicleta,gasolina,314764
2020,ALAGOAS,motoneta,gasolina,44052
2020,ALAGOAS,onibus,diesel,8497
2020,ALAGOAS,utilitario,eletrico,2
2020,ALAGOAS,utilitario,flex,7150
2020,ALAGOAS,utilitario,gasolina,0
2020,AMAPA,automovel,alcool,1445
2020,AMAPA,automovel,eletrico,37
2020,AMAPA,automovel,flex,86434
2020,AMAPA,automovel,gasolina,0
2020,AMAPA,automovel,gnv,18
2020,AMAPA,caminhao,diesel,4221
2020,AMAPA,caminhaotrator,diesel,426
2020,AMAPA,caminhonete,diesel,5904
2020,AMAPA,caminhonete,eletrico,9
2020,AMAPA,caminhonete,gasolina,15323
2020,AMAPA,camioneta,diesel,1902
2020,AMAPA,camioneta,eletrico,3
2020,AMAPA,camioneta,gasolina,4938
2020,AMAPA,microonibus,diesel,450
2020,AMAPA,motocicleta,gasolina,69336
2020,AMAPA,motoneta,gasolina,13008
2020,AMAPA,onibus,diesel,1387
2020,AMAPA,utilitario,eletrico,0
2020,AMAPA,utilitario,flex,1040
2020,AMAPA,utilitario,gasolina,0
2020,AMAZONAS,automovel,alcool,16196
2020,AMAZONAS,automovel,eletrico,198
2020,AMAZONAS,automovel,flex,401895
2020,AMAZONAS,automovel,gasolina,0
2020,AMAZONAS,automovel,gnv,2338
2020,AMAZONAS,caminhao,diesel,20434
2020,AMAZONAS,caminhaotrator,diesel,3831
2020,AMAZONAS,caminhonete,diesel,23787
2020,AMAZONAS,caminhonete,eletrico,40
2020,AMAZONAS,caminhonete,gasolina,61902
2020,AMAZONAS,camioneta,diesel,9771
2020,AMAZONAS,camioneta,eletrico,17
2020,AMAZONAS,camioneta,gasolina,25430
2020,AMAZONAS,microonibus,diesel,3637
2020,AMAZONAS,motocicleta,gasolina,281125
2020,AMAZONAS,motoneta,gasolina,63827
2020,AMAZONAS,onibus,diesel,9397
2020,AMAZONAS,utilitario,eletrico,3
2020,AMAZONAS,utilitario,flex,5740
2020,AMAZONAS,utilitario,gasolina,0
2020,BAHIA,automovel,alcool,100134
2020,BAHIA,automovel,eletrico,1015
2020,BAHIA,automovel,flex,1779834
2020,BAHIA,automovel,gasolina,0
2020,BAHIA,automovel,gnv,62003
2020,BAHIA,caminhao,diesel,123489
2020,BAHIA,caminhaotrator,diesel,24021
2020,BAHIA,caminhonete,diesel,115263
2020,BAHIA,caminhonete,eletrico,196
2020,BAHIA,caminhonete,gasolina,259876
2020,BAHIA,camioneta,diesel,42731
2020,BAHIA,camioneta,eletrico,73
2020,BAHIA,camioneta,gasolina,96344
2020,BAHIA,microonibus,diesel,31048
2020,BAHIA,motocicleta,gasolina,1374662
2020,BAHIA,motoneta,gasolina,214738
2020,BAHIA,onibus,diesel,42177
2020,BAHIA,utilitario,eletrico,18
2020,BAHIA,utilitario,flex,33056
2020,BAHIA,utilitario,gasolina,2261
2020,CEARA,automovel,alcool,60962
2020,CEARA,automovel,eletrico,488
2020,CEARA,automovel,flex,1089582
2020,CEARA,automovel,gasolina,0
2020,CEARA,automovel,gnv,54463
2020,CEARA,caminhao,diesel,75576
2020,CEARA,caminhaotrator,diesel,10024
2020,CEARA,caminhonete,diesel,97219
2020,CEARA,caminhonete,eletrico,82
2020,CEARA,caminhonete,gasolina,104479
2020,CEARA,camioneta,diesel,34350
2020,CEARA,camioneta,eletrico,29
2020,CEARA,camioneta,gasolina,36914
2020,CEARA,microonibus,diesel,13169
2020,CEARA,motocicleta,gasolina,1450670
2020,CEARA,motoneta,gasolina,181134
2020,CEARA,onibus,diesel,18325
2020,CEARA,utilitario,eletrico,15
2020,CEARA,utilitario,flex,36824
2020,CEARA,utilitario,gasolina,0
2020,DISTRITO FEDERAL,automovel,alcool,57944
2020,DISTRITO FEDERAL,automovel,eletrico,1411
2020,DISTRITO FEDERAL,automovel,flex,1001505
2020,DISTRITO FEDERAL,automovel,gasolina,278401
2020,DISTRITO FEDERAL,automovel,gnv,1576
2020,DISTRITO FEDERAL,caminhao,diesel,25151
2020,DISTRITO FEDERAL,caminhaotrator,diesel,3887
2020,DISTRITO FEDERAL,caminhonete,diesel,38203
2020,DISTRITO FEDERAL,caminhonete,eletrico,131
2020,DISTRITO FEDERAL,caminhonete,gasolina,86146
2020,DISTRITO FEDERAL,camioneta,diesel,32354
2020,DISTRITO FEDERAL,camioneta,eletrico,111
2020,DISTRITO FEDERAL,camioneta,gasolina,72957
2020,DISTRITO FEDERAL,microonibus,diesel,6240
2020,DISTRITO FEDERAL,motocicleta,gasolina,203435
2020,DISTRITO FEDERAL,motoneta,gasolina,21422
2020,DISTRITO FEDERAL,onibus,diesel,13509
2020,DISTRITO FEDERAL,utilitario,eletrico,34
2020,DISTRITO FEDERAL,utilitario,flex,23817
2020,DISTRITO FEDERAL,utilitario,gasolina,8036
2020,ESPIRITO SANTO,automovel,alcool,53288
2020,ESPIRITO SANTO,automovel,eletrico,698
2020,ESPIRITO SANTO,automovel,flex,808511
2020,ESPIRITO SANTO,automovel,gasolina,93698
2020,ESPIRITO SANTO,automovel,gnv,39315
2020,ESPIRITO SANTO,caminhao,diesel,75815
2020,ESPIRITO SANTO,caminhaotrator,diesel,19883
2020,ESPIRITO SANTO,caminhonete,diesel,56405
2020,ESPIRITO SANTO,caminhonete,eletrico,117
2020,ESPIRITO SANTO,caminhonete,gasolina,110863
2020,ESPIRITO SANTO,camioneta,diesel,28895
2020,ESPIRITO SANTO,camioneta,eletrico,60
2020,ESPIRITO SANTO,camioneta,gasolina,56791
2020,ESPIRITO SANTO,microonibus,diesel,8670
2020,ESPIRITO SANTO,motocicleta,gasolina,467706
2020,ESPIRITO SANTO,motoneta,gasolina,117501
2020,ESPIRITO SANTO,onibus,diesel,15296
2020,ESPIRITO SANTO,utilitario,eletrico,16
2020,ESPIRITO SANTO,utilitario,flex,18408
2020,ESPIRITO SANTO,utilitario,gasolina,4242
2020,GOIAS,automovel,alcool,159664
2020,GOIAS,automovel,eletrico,688
2020,GOIAS,automovel,flex,1542602
2020,GOIAS,automovel,gasolina,230008
2020,GOIAS,automovel,gnv,4821
2020,GOIAS,caminhao,diesel,114271
2020,GOIAS,caminhaotrator,diesel,34896
2020,GOIAS,caminhonete,diesel,136057
2020,GOIAS,caminhonete,eletrico,139
2020,GOIAS,caminhonete,gasolina,254489
2020,GOIAS,camioneta,diesel,34765
2020,GOIAS,camioneta,eletrico,35
2020,GOIAS,camioneta,gasolina,65025
2020,GOIAS,microonibus,diesel,10556
2020,GOIAS,motocicleta,gasolina,912765
2020,GOIAS,motoneta,gasolina,296119
2020,GOIAS,onibus,diesel,23764
2020,GOIAS,utilitario,eletrico,12
2020,GOIAS,utilitario,flex,26912
2020,GOIAS,utilitario,gasolina,6882
2020,MARANHAO,automovel,alcool,13865
2020,MARANHAO,automovel,eletrico,306
2020,MARANHAO,automovel,flex,453179
2020,MARANHAO,automovel,gasolina,0
2020,MARANHAO,automovel,gnv,302
2020,MARANHAO,caminhao,diesel,43112
2020,MARANHAO,caminhaotrator,diesel,5748
2020,MARANHAO,caminhonete,diesel,57416
2020,MARANHAO,caminhonete,eletrico,82
2020,MARANHAO,caminhonete,gasolina,67300
2020,MARANHAO,camioneta,diesel,14309
2020,MARANHAO,camioneta,eletrico,20
2020,MARANHAO,camioneta,gasolina,16771
2020,MARANHAO,microonibus,diesel,5362
2020,MARANHAO,motocicleta,gasolina,917611
2020,MARANHAO,motoneta,gasolina,164298
2020,MARANHAO,onibus,diesel,9874
2020,MARANHAO,utilitario,eletrico,8
2020,MARANHAO,utilitario,flex,11607
2020,MARANHAO,utilitario,gasolina,0
2020,MATO GROSSO,automovel,alcool,48646
2020,MATO GROSSO,automovel,eletrico,549
2020,MATO GROSSO,automovel,flex,733453
2020,MATO GROSSO,automovel,gasolina,0
2020,MATO GROSSO,automovel,gnv,1294
2020,MATO GROSSO,caminhao,diesel,76922
2020,MATO GROSSO,caminhaotrator,diesel,41253
2020,MATO GROSSO,caminhonete,diesel,102497
2020,MATO GROSSO,caminhonete,eletrico,173
2020,MATO GROSSO,caminhonete,gasolina,143499
2020,MATO GROSSO,camioneta,diesel,20805
2020,MATO GROSSO,camioneta,eletrico,35
2020,MATO GROSSO,camioneta,gasolina,29128
2020,MATO GROSSO,microonibus,diesel,3943
2020,MATO GROSSO,motocicleta,gasolina,658717
2020,MATO GROSSO,motoneta,gasolina,251590
2020,MATO GROSSO,onibus,diesel,12767
2020,MATO GROSSO,utilitario,eletrico,13
2020,MATO GROSSO,utilitario,flex,18443
2020,MATO GROSSO,utilitario,gasolina,0
2020,MATO GROSSO DO SUL,automovel,alcool,54298
2020,MATO GROSSO DO SUL,automovel,eletrico,372
2020,MATO GROSSO DO SUL,automovel,flex,623487
2020,MATO GROSSO DO SUL,automovel,gasolina,94857
2020,MATO GROSSO DO SUL,automovel,gnv,5139
2020,MATO GROSSO DO SUL,caminhao,diesel,54938
2020,MATO GROSSO DO SUL,caminhaotrator,diesel,20272
2020,MATO GROSSO DO SUL,caminhonete,diesel,72458
2020,MATO GROSSO DO SUL,caminhonete,eletrico,85
2020,MATO GROSSO DO SUL,caminhonete,gasolina,105779
2020,MATO GROSSO DO SUL,camioneta,diesel,15570
2020,MATO GROSSO DO SUL,camioneta,eletrico,18
2020,MATO GROSSO DO SUL,camioneta,gasolina,22731
2020,MATO GROSSO DO SUL,microonibus,diesel,4137
2020,MATO GROSSO DO SUL,motocicleta,gasolina,386179
2020,MATO GROSSO DO SUL,motoneta,gasolina,118787
2020,MATO GROSSO DO SUL,onibus,diesel,10314
2020,MATO GROSSO DO SUL,utilitario,eletrico,7
2020,MATO GROSSO DO SUL,utilitario,flex,12214
2020,MATO GROSSO DO SUL,utilitario,gasolina,3023
2020,MINAS GERAIS,automovel,alcool,435993
2020,MINAS GERAIS,automovel,eletrico,1970
2020,MINAS GERAIS,automovel,flex,4882094
2020,MINAS GERAIS,automovel,gasolina,1172292
2020,MINAS GERAIS,automovel,gnv,38823
2020,MINAS GERAIS,caminhao,diesel,346284
2020,MINAS GERAIS,caminhaotrator,diesel,83300
2020,MINAS GERAIS,caminhonete,diesel,259958
2020,MINAS GERAIS,caminhonete,eletrico,314
2020,MINAS GERAIS,caminhonete,gasolina,780056
2020,MINAS GERAIS,camioneta,diesel,86996
2020,MINAS GERAIS,camioneta,eletrico,105
2020,MINAS GERAIS,camioneta,gasolina,261050
2020,MINAS GERAIS,microonibus,diesel,49245
2020,MINAS GERAIS,motocicleta,gasolina,2633424
2020,MINAS GERAIS,motoneta,gasolina,315053
2020,MINAS GERAIS,onibus,diesel,81984
2020,MINAS GERAIS,utilitario,eletrico,27
2020,MINAS GERAIS,utilitario,flex,65913
2020,MINAS GERAIS,utilitario,gasolina,22238
2020,PARA,automovel,alcool,23898
2020,PARA,automovel,eletrico,304
2020,PARA,automovel,flex,620490
2020,PARA,automovel,gasolina,0
2020,PARA,automovel,gnv,415
2020,PARA,caminhao,diesel,64264
2020,PARA,caminhaotrator,diesel,10454
2020,PARA,caminhonete,diesel,76279
2020,PARA,caminhonete,eletrico,76
2020,PARA,caminhonete,gasolina,85388
2020,PARA,camioneta,diesel,21070
2020,PARA,camioneta,eletrico,21
2020,PARA,camioneta,gasolina,23586
2020,PARA,microonibus,diesel,6882
2020,PARA,motocicleta,gasolina,936787
2020,PARA,motoneta,gasolina,210444
2020,PARA,onibus,diesel,19584
2020,PARA,utilitario,eletrico,7
2020,PARA,utilitario,flex,14886
2020,PARA,utilitario,gasolina,0
2020,PARAIBA,automovel,alcool,29308
2020,PARAIBA,automovel,eletrico,228
2020,PARAIBA,automovel,flex,512268
2020,PARAIBA,automovel,gasolina,0
2020,PARAIBA,automovel,gnv,22945
2020,PARAIBA,caminhao,diesel,29431
2020,PARAIBA,caminhaotrator,diesel,3030
2020,PARAIBA,caminhonete,diesel,32267
2020,PARAIBA,caminhonete,eletrico,33
2020,PARAIBA,caminhonete,gasolina,48294
2020,PARAIBA,camioneta,diesel,15620
2020,PARAIBA,camioneta,eletrico,16
2020,PARAIBA,camioneta,gasolina,23377
2020,PARAIBA,microonibus,diesel,5105
2020,PARAIBA,motocicleta,gasolina,521537
2020,PARAIBA,motoneta,gasolina,73059
2020,PARAIBA,onibus,diesel,7937
2020,PARAIBA,utilitario,eletrico,5
2020,PARAIBA,utilitario,flex,13250
2020,PARAIBA,utilitario,gasolina,0
2020,PARANA,automovel,alcool,418498
2020,PARANA,automovel,eletrico,1989
2020,PARANA,automovel,flex,2838778
2020,PARANA,automovel,gasolina,1312625
2020,PARANA,automovel,gnv,41005
2020,PARANA,caminhao,diesel,275543
2020,PARANA,caminhaotrator,diesel,102828
2020,PARANA,caminhonete,diesel,211689
2020,PARANA,caminhonete,eletrico,291
2020,PARANA,caminhonete,gasolina,462706
2020,PARANA,camioneta,diesel,93826
2020,PARANA,camioneta,eletrico,129
2020,PARANA,camioneta,gasolina,205083
2020,PARANA,microonibus,diesel,24545
2020,PARANA,motocicleta,gasolina,1208116
2020,PARANA,motoneta,gasolina,312007
2020,PARANA,onibus,diesel,45683
2020,PARANA,utilitario,eletrico,32
2020,PARANA,utilitario,flex,45550
2020,PARANA,utilitario,gasolina,28435
2020,PERNAMBUCO,automovel,alcool,93983
2020,PERNAMBUCO,automovel,eletrico,835
2020,PERNAMBUCO,automovel,flex,1227020
2020,PERNAMBUCO,automovel,gasolina,0
2020,PERNAMBUCO,automovel,gnv,69508
2020,PERNAMBUCO,caminhao,diesel,94110
2020,PERNAMBUCO,caminhaotrator,diesel,13657
2020,PERNAMBUCO,caminhonete,diesel,58051
2020,PERNAMBUCO,caminhonete,eletrico,106
2020,PERNAMBUCO,caminhonete,gasolina,119249
2020,PERNAMBUCO,camioneta,diesel,35514
2020,PERNAMBUCO,camioneta,eletrico,65
2020,PERNAMBUCO,camioneta,gasolina,72953
2020,PERNAMBUCO,microonibus,diesel,19752
2020,PERNAMBUCO,motocicleta,gasolina,1098287
2020,PERNAMBUCO,motoneta,gasolina,117809
2020,PERNAMBUCO,onibus,diesel,20935
2020,PERNAMBUCO,utilitario,eletrico,15
2020,PERNAMBUCO,utilitario,flex,23004
2020,PERNAMBUCO,utilitario,gasolina,1380
2020,PIAUI,automovel,alcool,18589
2020,PIAUI,automovel,eletrico,177
2020,PIAUI,automovel,flex,359010
2020,PIAUI,automovel,gasolina,0
2020,PIAUI,automovel,gnv,760
2020,PIAUI,caminhao,diesel,31272
2020,PIAUI,caminhaotrator,diesel,3130
2020,PIAUI,caminhonete,diesel,41070
2020,PIAUI,caminhonete,eletrico,41
2020,PIAUI,caminhonete,gasolina,46326
2020,PIAUI,camioneta,diesel,15196
2020,PIAUI,camioneta,eletrico,15
2020,PIAUI,camioneta,gasolina,17140
2020,PIAUI,microonibus,diesel,4339
2020,PIAUI,motocicleta,gasolina,584227
2020,PIAUI,motoneta,gasolina,104680
2020,PIAUI,onibus,diesel,8600
2020,PIAUI,utilitario,eletrico,4
2020,PIAUI,utilitario,flex,8334
2020,PIAUI,utilitario,gasolina,0
2020,RIO DE JANEIRO,automovel,alcool,308136
2020,RIO DE JANEIRO,automovel,eletrico,1800
2020,RIO DE JANEIRO,automovel,flex,2111093
2020,RIO DE JANEIRO,automovel,gasolina,776589
2020,RIO DE JANEIRO,automovel,gnv,1482880
2020,RIO DE JANEIRO,caminhao,diesel,145147
2020,RIO DE JANEIRO,caminhaotrator,diesel,19001
2020,RIO DE JANEIRO,caminhonete,diesel,55807
2020,RIO DE JANEIRO,caminhonete,eletrico,125
2020,RIO DE JANEIRO,caminhonete,gasolina,268928
2020,RIO DE JANEIRO,camioneta,diesel,61857
2020,RIO DE JANEIRO,camioneta,eletrico,138
2020,RIO DE JANEIRO,camioneta,gasolina,298086
2020,RIO DE JANEIRO,microonibus,diesel,40334
2020,RIO DE JANEIRO,motocicleta,gasolina,1005828
2020,RIO DE JANEIRO,motoneta,gasolina,182994
2020,RIO DE JANEIRO,onibus,diesel,44884
2020,RIO DE JANEIRO,utilitario,eletrico,27
2020,RIO DE JANEIRO,utilitario,flex,31109
2020,RIO DE JANEIRO,utilitario,gasolina,37836
2020,RIO GRANDE DO NORTE,automovel,alcool,30182
2020,RIO GRANDE DO NORTE,automovel,eletrico,212
2020,RIO GRANDE DO NORTE,automovel,flex,503348
2020,RIO GRANDE DO NORTE,automovel,gasolina,340
2020,RIO GRANDE DO NORTE,automovel,gnv,51678
2020,RIO GRANDE DO NORTE,caminhao,diesel,36716
2020,RIO GRANDE DO NORTE,caminhaotrator,diesel,4030
2020,RIO GRANDE DO NORTE,caminhonete,diesel,33868
2020,RIO GRANDE DO NORTE,caminhonete,eletrico,31
2020,RIO GRANDE DO NORTE,caminhonete,gasolina,51918
2020,RIO GRANDE DO NORTE,camioneta,diesel,16400
2020,RIO GRANDE DO NORTE,camioneta,eletrico,15
2020,RIO GRANDE DO NORTE,camioneta,gasolina,25141
2020,RIO GRANDE DO NORTE,microonibus,diesel,5379
2020,RIO GRANDE DO NORTE,motocicleta,gasolina,460428
2020,RIO GRANDE DO NORTE,motoneta,gasolina,65600
2020,RIO GRANDE DO NORTE,onibus,diesel,7762
2020,RIO GRANDE DO NORTE,utilitario,eletrico,7
2020,RIO GRANDE DO NORTE,utilitario,flex,16193
2020,RIO GRANDE DO NORTE,utilitario,gasolina,2645
2020,RIO GRANDE DO SUL,automovel,alcool,196395
2020,RIO GRANDE DO SUL,automovel,eletrico,1726
2020,RIO GRANDE DO SUL,automovel,flex,2442526
2020,RIO GRANDE DO SUL,automovel,gasolina,1738139
2020,RIO GRANDE DO SUL,automovel,gnv,84102
2020,RIO GRANDE DO SUL,caminhao,diesel,234767
2020,RIO GRANDE DO SUL,caminhaotrator,diesel,67475
2020,RIO GRANDE DO SUL,caminhonete,diesel,173103
2020,RIO GRANDE DO SUL,caminhonete,eletrico,210
2020,RIO GRANDE DO SUL,caminhonete,gasolina,368646
2020,RIO GRANDE DO SUL,camioneta,diesel,106042
2020,RIO GRANDE DO SUL,camioneta,eletrico,128
2020,RIO GRANDE DO SUL,camioneta,gasolina,225830
2020,RIO GRANDE DO SUL,microonibus,diesel,21337
2020,RIO GRANDE DO SUL,motocicleta,gasolina,1108112
2020,RIO GRANDE DO SUL,motoneta,gasolina,199204
2020,RIO GRANDE DO SUL,onibus,diesel,42830
2020,RIO GRANDE DO SUL,utilitario,eletrico,28
2020,RIO GRANDE DO SUL,utilitario,flex,39946
2020,RIO GRANDE DO SUL,utilitario,gasolina,33014
2020,RONDONIA,automovel,alcool,10451
2020,RONDONIA,automovel,eletrico,120
2020,RONDONIA,automovel,flex,293921
2020,RONDONIA,automovel,gasolina,0
2020,RONDONIA,automovel,gnv,86
2020,RONDONIA,caminhao,diesel,31590
2020,RONDONIA,caminhaotrator,diesel,7732
2020,RONDONIA,caminhonete,diesel,44754
2020,RONDONIA,caminhonete,eletrico,39
2020,RONDONIA,caminhonete,gasolina,52871
2020,RONDONIA,camioneta,diesel,9350
2020,RONDONIA,camioneta,eletrico,8
2020,RONDONIA,camioneta,gasolina,11047
2020,RONDONIA,microonibus,diesel,1357
2020,RONDONIA,motocicleta,gasolina,415119
2020,RONDONIA,motoneta,gasolina,128729
2020,RONDONIA,onibus,diesel,6632
2020,RONDONIA,utilitario,eletrico,2
2020,RONDONIA,utilitario,flex,4632
2020,RONDONIA,utilitario,gasolina,0
2020,RORAIMA,automovel,alcool,1452
2020,RORAIMA,automovel,eletrico,33
2020,RORAIMA,automovel,flex,79139
2020,RORAIMA,automovel,gasolina,0
2020,RORAIMA,automovel,gnv,54
2020,RORAIMA,caminhao,diesel,5417
2020,RORAIMA,caminhaotrator,diesel,1036
2020,RORAIMA,caminhonete,diesel,9660
2020,RORAIMA,caminhonete,eletrico,11
2020,RORAIMA,caminhonete,gasolina,16238
2020,RORAIMA,camioneta,diesel,3440
2020,RORAIMA,camioneta,eletrico,4
2020,RORAIMA,camioneta,gasolina,5784
2020,RORAIMA,microonibus,diesel,749
2020,RORAIMA,motocicleta,gasolina,83493
2020,RORAIMA,motoneta,gasolina,20592
2020,RORAIMA,onibus,diesel,1240
2020,RORAIMA,utilitario,eletrico,1
2020,RORAIMA,utilitario,flex,1386
2020,RORAIMA,utilitario,gasolina,0
2020,SANTA CATARINA,automovel,alcool,132873
2020,SANTA CATARINA,automovel,eletrico,1737
2020,SANTA CATARINA,automovel,flex,2149363
2020,SANTA CATARINA,automovel,gasolina,705460
2020,SANTA CATARINA,automovel,gnv,107745
2020,SANTA CATARINA,caminhao,diesel,156354
2020,SANTA CATARINA,caminhaotrator,diesel,61126
2020,SANTA CATARINA,caminhonete,diesel,112438
2020,SANTA CATARINA,caminhonete,eletrico,205
2020,SANTA CATARINA,caminhonete,gasolina,253002
2020,SANTA CATARINA,camioneta,diesel,86544
2020,SANTA CATARINA,camioneta,eletrico,158
2020,SANTA CATARINA,camioneta,gasolina,194739
2020,SANTA CATARINA,microonibus,diesel,13001
2020,SANTA CATARINA,motocicleta,gasolina,905110
2020,SANTA CATARINA,motoneta,gasolina,288139
2020,SANTA CATARINA,onibus,diesel,20293
2020,SANTA CATARINA,utilitario,eletrico,43
2020,SANTA CATARINA,utilitario,flex,53458
2020,SANTA CATARINA,utilitario,gasolina,23531
2020,SAO PAULO,automovel,alcool,1832945
2020,SAO PAULO,automovel,eletrico,10566
2020,SAO PAULO,automovel,flex,11536749
2020,SAO PAULO,automovel,gasolina,5307899
2020,SAO PAULO,automovel,gnv,286993
2020,SAO PAULO,caminhao,diesel,679814
2020,SAO PAULO,caminhaotrator,diesel,197512
2020,SAO PAULO,caminhonete,diesel,386331
2020,SAO PAULO,caminhonete,eletrico,1010
2020,SAO PAULO,caminhonete,gasolina,1426826
2020,SAO PAULO,camioneta,diesel,328486
2020,SAO PAULO,camioneta,eletrico,859
2020,SAO PAULO,camioneta,gasolina,1213187
2020,SAO PAULO,microonibus,diesel,121691
2020,SAO PAULO,motocicleta,gasolina,4853113
2020,SAO PAULO,motoneta,gasolina,982557
2020,SAO PAULO,onibus,diesel,169432
2020,SAO PAULO,utilitario,eletrico,184
2020,SAO PAULO,utilitario,flex,201075
2020,SAO PAULO,utilitario,gasolina,129461
2020,SERGIPE,automovel,alcool,18509
2020,SERGIPE,automovel,eletrico,142
2020,SERGIPE,automovel,flex,306254
2020,SERGIPE,automovel,gasolina,0
2020,SERGIPE,automovel,gnv,21770
2020,SERGIPE,caminhao,diesel,21992
2020,SERGIPE,caminhaotrator,diesel,2849
